CANTON,EVENTO,CATEGORIA DEL EVENTO,CAUSA,MES,TOTAL DE PERSONAS AFECTADAS,TOTAL DE INFRAESTRUCTURA AFECTADA
39,11,2,1,7,1,2
39,11,2,14,2,1,1
39,11,2,14,4,3,70
39,11,2,14,7,2,1
39,12,5,8,4,1,0
39,12,5,18,5,1,0
39,15,2,7,2,2,1
39,15,2,7,3,2,1
39,15,5,7,5,2,2
39,15,5,7,11,2,1
39,15,5,18,3,3,11
39,15,5,18,4,2,1
39,15,5,18,5,2,1
39,15,5,27,12,2,2
40,7,5,18,1,3,2
40,7,5,18,5,1,2
40,9,5,9,3,2,8
40,9,5,18,1,3,108
40,9,5,18,2,2,6
40,9,5,18,3,3,101
40,9,5,18,4,3,10
40,9,5,18,5,2,1
40,10,2,7,1,1,0
40,10,2,7,9,1,1
40,11,2,14,2,1,1
40,11,2,14,4,1,1
40,11,2,14,9,1,1
40,12,5,18,1,1,1
40,12,5,18,2,3,1
40,12,5,18,3,1,0
40,12,5,18,10,1,0
40,15,2,7,3,3,0
40,15,5,7,3,2,2
40,15,5,7,4,2,2
41,4,2,10,8,1,0
41,4,5,18,1,1,0
41,4,5,18,2,1,1
41,4,5,18,7,1,0
41,4,5,18,9,1,0
41,4,5,18,10,1,0
41,11,2,14,2,1,2
42,4,2,10,7,1,0
42,4,5,18,1,1,0
42,4,5,18,2,1,0
42,4,5,18,3,2,6
42,4,5,18,4,1,0
42,4,5,18,5,2,14
42,4,5,18,7,1,1
42,4,5,18,8,2,1
42,4,5,18,12,1,0
42,9,5,8,3,1,7
42,9,5,8,4,1,1
42,9,5,18,1,1,0
42,9,5,18,2,2,1
42,9,5,18,3,1,5
42,9,5,18,4,3,16
42,9,5,18,5,3,4
42,9,5,18,6,2,7
42,9,5,18,7,1,1
42,9,5,18,10,2,14
42,9,5,18,11,2,5
42,11,2,1,2,1,2
42,11,2,14,5,1,2
42,11,2,23,11,1,1
42,12,5,18,7,1,1
42,13,5,7,5,1,0
42,15,5,7,1,3,30
42,15,5,7,10,3,13
43,2,5,18,6,2,16
43,4,2,10,3,1,4
43,4,5,18,3,1,0
43,4,5,18,4,2,2
43,4,5,18,5,1,0
43,9,5,18,1,1,1
43,9,5,18,11,1,12
43,11,2,14,9,2,1
43,12,5,18,11,1,1
43,13,5,7,5,1,0
44,1,2,2,3,3,0
44,1,2,22,6,1,0
44,1,2,22,9,2,0
44,2,5,18,3,2,3
44,4,5,18,2,1,0
44,4,5,18,3,1,0
44,9,5,8,1,2,3
44,9,5,8,3,2,2
44,9,5,18,1,1,6
44,9,5,18,2,3,47
44,9,5,18,3,3,62
44,9,5,18,5,2,11
44,11,2,14,3,3,13
44,11,2,14,10,1,0
44,12,5,18,1,3,0
44,12,5,18,3,1,0
44,15,5,7,1,3,26
44,15,5,7,2,3,51
45,4,5,18,4,1,5
45,4,5,18,5,2,2
45,4,5,18,12,2,1
45,7,5,18,6,1,0
45,9,2,4,4,1,0
45,9,5,8,1,1,0
45,9,5,8,2,2,6
45,9,5,8,3,1,0
45,9,5,8,5,3,684
45,9,5,18,1,3,165
45,9,5,18,2,1,25
45,9,5,18,3,3,693
45,9,5,18,4,3,677
45,9,5,18,5,3,1880
45,9,5,18,10,3,27
45,9,5,18,12,3,132
45,10,2,7,1,2,1
45,10,2,7,11,2,14
45,10,2,7,12,3,47
45,11,2,14,4,3,181
45,12,2,11,8,2,3
45,12,5,18,1,1,1
45,13,5,7,5,1,0
46,2,5,18,1,2,3
46,2,5,18,3,2,9
46,4,2,10,6,2,1
46,4,2,10,7,1,0
46,4,2,10,9,1,0
46,4,2,10,11,2,0
46,4,5,10,1,3,4
46,4,5,10,3,1,0
46,4,5,18,1,3,20
46,4,5,18,2,3,116
46,4,5,18,3,3,27
46,4,5,18,4,3,39
46,4,5,18,5,3,96
46,4,5,18,6,1,0
46,4,5,18,8,1,1
46,4,5,18,9,1,0
46,4,5,18,11,2,1
46,4,5,18,12,2,1
46,7,2,10,8,1,1
46,7,5,18,1,2,3
46,7,5,18,3,1,0
46,7,5,18,4,3,0
46,7,5,18,5,3,22
46,9,5,8,1,3,123
46,9,5,8,3,3,70
46,9,5,8,4,3,15
46,9,5,18,1,3,521
46,9,5,18,2,3,418
46,9,5,18,3,3,1238
46,9,5,18,4,3,145
46,9,5,18,5,3,123
46,9,5,18,6,2,3
46,9,5,18,12,1,1
46,10,2,5,3,1,1
46,10,2,5,4,2,1
46,10,2,7,1,1,0
46,10,2,7,4,1,0
46,10,2,7,11,2,0
46,10,2,7,12,1,10
46,11,2,14,2,2,1
46,11,2,14,4,3,460
46,11,2,14,9,2,1
46,11,2,14,10,1,0
46,11,2,14,11,1,0
46,11,2,14,12,3,25
46,11,2,24,3,3,3418
46,11,2,24,4,3,23
46,12,5,18,1,1,0
46,12,5,18,2,2,2
46,12,5,18,3,3,1
46,12,5,18,5,1,1
46,13,5,7,4,2,1
46,13,5,7,5,3,0
46,14,2,23,3,3,0
46,15,5,7,5,2,8
47,4,2,10,8,1,0
47,4,2,18,7,1,0
47,4,5,18,2,1,0
47,4,5,18,3,1,0
47,4,5,18,4,2,4
47,4,5,18,5,1,0
47,4,5,18,12,1,0
47,5,5,7,10,3,0
47,6,2,6,8,1,0
47,9,5,8,5,3,20
47,9,5,16,6,2,6
47,9,5,18,7,2,1
47,9,5,18,10,2,3
47,9,5,18,11,2,2
47,9,5,18,12,1,6
47,11,2,1,7,3,631
47,11,2,14,2,1,1
47,11,2,14,10,3,187
48,4,5,10,1,1,1
48,4,2,18,8,2,1
48,4,5,18,1,2,5
48,4,5,18,2,3,12
48,4,5,18,3,3,67
48,4,5,18,4,3,12
48,4,5,18,5,3,10
48,4,5,18,12,1,5
48,6,2,7,4,2,0
48,7,5,18,3,3,9
48,7,5,18,4,2,1
48,9,5,18,3,2,3
48,13,5,7,1,2,1
48,13,5,7,2,3,11
48,13,5,7,3,3,28
48,15,2,7,6,1,1
48,15,2,7,8,2,3
48,15,2,7,9,1,1
48,15,2,7,11,1,1
48,15,5,7,6,2,5
48,15,5,7,10,3,12
49,4,2,10,1,1,0
49,4,2,10,2,1,0
49,4,2,10,3,1,0
49,4,2,10,5,1,0
49,4,5,10,2,2,0
49,4,2,15,5,1,0
49,4,5,18,1,1,0
49,4,5,18,2,2,5
49,4,5,18,3,2,6
49,4,5,18,4,2,1
49,4,5,18,5,2,2
49,7,2,10,3,1,0
49,7,2,10,6,1,0
49,7,5,18,1,1,0
49,7,5,18,2,1,1
49,7,5,18,3,1,0
49,7,5,18,4,1,0
49,7,5,18,7,1,0
49,9,5,8,5,1,1
49,9,2,18,7,1,0
49,9,5,18,1,1,0
49,9,5,18,2,3,331
49,9,5,18,3,3,378
49,9,5,18,4,3,30
49,9,5,18,5,1,0
49,10,2,7,8,1,1
49,11,2,14,4,3,999
49,11,2,14,8,1,0
49,12,2,10,7,2,1
49,12,5,18,3,1,0
50,4,5,10,6,2,3
50,4,5,18,1,2,1
50,4,5,18,3,1,0
50,4,5,18,4,1,1
50,4,5,18,5,1,0
50,4,5,18,6,1,1
50,4,5,18,9,2,9
50,4,5,18,10,2,2
50,4,5,18,11,2,1
50,4,5,18,12,1,0
50,7,2,10,7,1,0
50,7,5,18,3,1,0
50,7,5,18,4,1,1
50,7,5,18,5,2,2
50,7,5,18,6,1,0
50,9,2,8,7,3,0
50,9,5,8,3,3,19
50,9,5,8,4,1,0
50,9,5,8,6,3,0
50,9,5,8,9,3,0
50,9,5,8,10,1,0
50,9,5,8,11,2,0
50,9,5,9,2,3,20
50,9,5,9,6,2,0
50,9,5,10,7,3,6
50,9,2,18,7,1,0
50,9,2,18,9,2,1
50,9,5,18,1,3,6
50,9,5,18,2,1,0
50,9,5,18,3,3,9
50,9,5,18,4,3,142
50,9,5,18,5,3,46
50,9,5,18,6,3,0
50,9,5,18,7,1,0
50,9,5,18,9,3,58
50,9,5,18,10,3,9
50,9,5,18,11,3,35
50,9,5,18,12,2,2
50,12,5,9,2,1,0
50,12,2,12,5,2,0
50,12,2,12,7,1,0
50,12,5,12,7,2,1
50,12,5,18,3,1,0
50,12,5,18,4,1,1
50,12,5,18,6,1,0
50,12,5,18,12,1,1
50,15,2,7,6,1,0
50,15,2,7,7,1,1
50,15,2,7,8,2,1
50,15,2,7,9,2,4
50,15,5,7,1,1,0
50,15,5,7,2,3,14
50,15,5,7,3,2,7
50,15,5,7,4,3,14
50,15,5,7,8,1,2
50,15,5,7,9,2,3
50,15,5,7,10,3,44
50,15,5,7,11,2,3
50,15,5,7,12,2,10
50,15,2,27,11,1,1
50,15,5,27,8,1,1
50,15,5,27,9,1,1
50,15,5,27,10,1,1
51,1,2,2,3,3,0
51,1,2,2,4,1,0
51,1,2,2,5,1,0
51,1,2,22,9,3,0
51,4,5,18,1,1,0
51,4,5,18,2,2,2
51,4,5,18,3,1,0
51,9,5,8,1,1,3
51,9,5,18,1,2,6
51,9,5,18,3,3,81
51,9,5,18,5,2,5
51,12,5,18,2,1,1
51,12,5,18,3,1,4
51,12,5,18,4,3,0
51,12,5,18,5,3,14
51,15,2,7,1,3,3
51,15,5,7,4,2,1
51,15,5,18,3,2,4
52,1,2,22,2,1,0
52,4,2,10,8,1,0
52,4,5,10,2,1,0
52,4,2,18,8,1,0
52,4,5,18,2,2,3
52,4,5,18,3,2,5
52,4,5,18,4,2,2
52,4,5,18,5,1,0
52,4,5,18,10,1,0
52,7,2,10,2,1,0
52,7,5,18,3,1,0
52,7,5,18,5,1,0
52,9,5,8,3,2,2
52,9,5,18,3,2,9
52,11,2,14,2,1,2
52,12,5,18,3,1,0
53,1,2,2,10,1,0
53,1,2,22,11,3,0
53,4,5,10,5,3,0
53,4,2,18,7,1,2
53,4,2,18,8,1,0
53,4,2,18,9,1,0
53,4,5,18,1,1,0
53,4,5,18,2,1,0
53,4,5,18,3,1,0
53,4,5,18,4,1,0
53,4,5,18,5,1,0
53,4,5,18,6,1,0
53,4,5,18,8,1,0
53,4,5,18,10,1,0
53,4,5,18,11,1,0
53,4,5,18,12,2,2
53,7,5,10,6,2,0
53,7,5,18,2,1,0
53,7,5,18,3,1,0
53,9,2,18,7,1,1
53,9,2,18,9,2,3
53,9,5,18,3,3,2
53,9,5,18,4,2,5
53,9,5,18,9,2,9
53,9,5,18,10,2,5
53,12,2,18,7,1,0
53,12,2,18,9,1,1
53,12,2,18,10,1,0
53,12,5,18,1,1,1
53,12,5,18,5,1,0
53,12,5,18,6,1,0
53,12,5,18,8,1,1
53,12,5,18,11,1,0
53,12,5,18,12,1,0
53,15,2,7,8,2,3
53,15,2,7,9,2,20
53,15,5,7,3,3,3
53,15,5,7,4,3,7
53,15,5,7,8,3,67
53,15,5,7,9,2,0
53,15,5,7,10,3,46
53,15,5,7,11,2,9
53,15,5,7,12,2,9
53,15,2,27,10,1,0
54,1,2,22,2,1,0
54,4,2,10,7,1,0
54,4,5,18,1,1,0
54,4,5,18,3,3,9
54,4,5,18,4,1,2
54,4,5,18,5,1,0
54,4,5,18,10,1,1
54,4,5,18,12,1,0
54,7,5,18,1,1,0
54,7,5,18,2,2,2
54,9,5,8,2,1,0
54,9,5,18,1,2,2
54,9,5,18,2,1,1
54,9,5,18,3,1,0
54,9,5,18,4,2,8
54,9,5,18,11,2,1
54,11,2,14,2,2,2
54,13,5,7,1,2,0
54,13,5,7,3,3,0
55,4,5,18,11,1,0
55,9,5,18,6,1,0
56,4,2,10,8,2,6
56,4,2,10,10,2,2
56,4,2,10,12,1,0
56,4,5,10,2,1,0
56,4,2,18,7,1,0
56,4,5,18,2,1,0
56,4,5,18,3,1,0
56,4,5,18,4,2,7
56,4,5,18,5,1,0
56,4,5,18,6,1,0
56,4,5,18,7,1,0
56,4,5,18,11,2,1
56,4,5,18,12,3,42
56,5,5,18,10,1,0
56,7,5,18,6,2,3
56,9,5,8,4,3,61
56,9,5,8,7,1,4
56,9,2,18,7,3,20
56,9,5,18,2,2,0
56,9,5,18,4,3,32
56,9,5,18,7,3,105
56,9,5,18,10,1,1
56,9,5,18,11,1,1
56,9,5,18,12,2,3
56,11,2,14,2,2,8
56,12,5,18,11,1,0
57,2,5,18,3,2,3
57,2,5,18,5,2,1
57,2,5,18,6,2,5
57,4,2,18,7,1,0
57,4,2,18,9,1,0
57,4,2,18,10,1,0
57,4,5,18,1,2,2
57,4,5,18,2,1,0
57,4,5,18,3,1,1
57,4,5,18,4,1,1
57,4,5,18,5,1,0
57,4,5,18,6,1,0
57,4,5,18,7,2,2
57,4,5,18,10,1,0
57,4,5,18,11,1,0
57,4,5,18,12,1,0
57,7,5,18,4,1,0
57,7,5,18,5,3,11
57,7,5,18,6,1,0
57,9,5,8,3,2,6
57,9,5,8,5,3,20
57,9,5,8,6,3,15
57,9,5,8,7,2,2
57,9,5,8,8,2,11
57,9,2,18,7,1,0
57,9,2,18,8,1,0
57,9,2,18,10,1,0
57,9,2,18,11,1,0
57,9,2,18,12,2,2
57,9,5,18,1,1,4
57,9,5,18,2,1,0
57,9,5,18,3,1,1
57,9,5,18,4,3,11
57,9,5,18,5,3,5
57,9,5,18,6,3,13
57,9,5,18,7,2,5
57,9,5,18,8,2,6
57,9,5,18,9,1,0
57,9,5,18,10,2,3
57,11,2,1,2,1,1
57,11,2,14,2,2,5
57,12,5,16,3,1,0
57,12,2,18,7,1,0
57,12,5,18,1,1,0
57,12,5,18,2,1,0
57,12,5,18,4,1,1
57,12,5,18,6,1,0
57,12,5,18,7,1,0
57,12,5,18,8,1,0
57,12,5,18,10,1,1
57,15,2,7,3,3,14
57,15,5,7,1,1,5
57,15,5,7,8,2,10
57,15,5,7,12,1,1
58,1,2,2,1,3,0
58,1,2,2,3,3,0
58,1,2,2,4,1,0
58,1,2,2,5,3,0
58,1,2,2,7,1,0
58,1,2,2,11,1,0
58,1,2,17,2,3,0
58,1,2,17,8,3,0
58,1,2,17,9,1,0
58,1,2,17,11,3,0
58,1,2,22,1,3,0
58,1,2,22,6,1,0
58,1,2,22,9,3,0
58,2,5,18,5,1,0
58,2,5,18,7,2,1
58,2,5,18,10,1,0
58,4,2,10,1,1,0
58,4,2,10,2,1,0
58,4,2,10,3,1,0
58,4,2,10,4,1,0
58,4,2,10,5,1,0
58,4,2,10,6,1,0
58,4,2,10,7,2,1
58,4,2,10,8,1,0
58,4,2,10,9,1,0
58,4,2,10,10,1,0
58,4,2,10,11,1,0
58,4,2,10,12,1,0
58,4,5,10,3,1,0
58,4,5,10,10,1,0
58,4,2,18,7,1,0
58,4,2,18,8,2,1
58,4,2,18,9,1,0
58,4,5,18,1,2,1
58,4,5,18,3,2,3
58,4,5,18,4,2,1
58,4,5,18,5,1,2
58,4,5,18,6,2,1
58,4,5,18,7,2,3
58,4,5,18,10,2,1
58,4,5,18,11,2,1
58,4,5,18,12,2,1
58,4,2,21,8,3,0
58,5,5,7,10,1,0
58,5,5,7,11,3,0
58,6,2,7,8,3,0
58,7,2,10,1,1,0
58,7,5,18,12,1,0
58,9,2,18,9,2,5
58,9,2,18,12,2,1
58,9,5,18,3,3,7
58,9,5,18,5,2,7
58,9,5,18,12,2,1
58,11,2,14,4,1,1
58,11,2,14,9,1,1
58,13,2,7,9,1,0
58,13,5,7,1,1,0
58,13,5,7,10,1,0
58,15,2,7,7,2,1
58,15,2,7,9,1,1
58,15,2,7,11,2,6
58,15,5,7,1,2,1
58,15,5,7,3,3,16
58,15,5,7,4,2,5
58,15,5,7,8,2,4
58,15,5,7,10,2,3
58,15,5,7,11,2,8
59,1,2,2,3,3,0
59,1,2,17,2,1,0
59,1,2,22,1,3,0
59,1,2,22,2,3,3
59,1,2,22,3,1,0
59,1,2,22,4,3,0
59,1,2,22,5,3,0
59,1,2,22,6,1,0
59,1,2,22,7,3,0
59,1,2,22,8,3,0
59,1,2,22,10,3,0
59,1,2,22,11,3,0
59,1,2,22,12,3,0
59,2,5,8,8,1,4
59,2,2,9,1,1,0
59,2,5,18,1,1,0
59,2,5,18,3,1,0
59,2,5,18,5,1,0
59,2,5,18,10,2,4
59,2,5,18,11,2,8
59,2,5,18,12,3,39
59,4,2,8,10,1,0
59,4,2,10,1,1,0
59,4,2,10,2,1,0
59,4,2,10,3,1,0
59,4,2,10,4,1,0
59,4,2,10,5,1,0
59,4,2,10,7,1,0
59,4,2,10,9,1,0
59,4,2,10,10,1,0
59,4,2,10,11,1,0
59,4,2,10,12,2,1
59,4,5,10,3,1,0
59,4,5,10,4,1,0
59,4,5,10,6,1,0
59,4,2,18,7,1,0
59,4,2,18,9,1,0
59,4,5,18,1,3,3
59,4,5,18,2,1,0
59,4,5,18,3,1,0
59,4,5,18,4,2,1
59,4,5,18,5,1,0
59,4,5,18,6,1,0
59,4,5,18,7,1,0
59,4,5,18,8,1,2
59,4,5,18,9,1,1
59,4,5,18,10,1,0
59,4,5,18,11,1,0
59,4,5,18,12,1,0
59,4,2,21,5,1,0
59,4,2,21,8,1,0
59,4,2,21,12,2,0
59,5,2,7,10,3,0
59,5,5,7,2,3,0
59,5,5,7,4,1,0
59,5,5,7,12,3,2
59,9,2,18,9,2,1
59,9,5,18,2,2,2
59,9,5,18,3,3,48
59,9,5,18,4,2,1
59,9,5,18,6,2,4
59,9,5,18,10,2,1
59,9,5,18,11,2,4
59,9,5,18,12,1,1
59,11,2,14,9,1,3
59,13,5,7,12,1,1
59,15,2,7,8,1,5
59,15,2,7,11,1,1
59,15,5,7,1,2,4
59,15,5,7,2,2,1
59,15,5,7,4,2,1
59,15,5,7,10,2,4
59,15,5,7,11,2,1
59,15,5,7,12,2,5
60,1,2,2,3,1,0
60,1,2,2,4,3,0
60,1,2,2,5,1,0
60,1,2,17,2,1,0
60,1,2,17,11,1,0
60,1,2,22,2,1,0
60,1,2,22,3,3,0
60,1,2,22,5,1,0
60,1,2,22,7,3,0
60,1,2,22,8,3,0
60,1,2,22,12,1,0
60,2,5,18,3,3,17
60,2,5,18,10,2,2
60,2,5,18,12,3,2
60,4,2,10,5,1,0
60,4,2,10,9,2,3
60,4,5,10,1,1,0
60,4,5,10,3,1,0
60,4,5,10,4,3,4
60,4,2,12,3,1,0
60,4,2,18,7,1,0
60,4,5,18,1,2,4
60,4,5,18,2,2,3
60,4,5,18,3,2,15
60,4,5,18,4,3,12
60,4,5,18,5,2,6
60,4,5,18,7,1,0
60,4,5,18,8,1,0
60,4,5,18,10,1,0
60,4,5,18,11,1,0
60,4,5,18,12,1,0
60,4,2,23,9,1,0
60,5,2,7,9,1,0
60,7,5,18,4,1,0
60,9,5,8,4,1,0
60,9,5,18,2,2,9
60,9,5,18,3,3,6
60,9,5,18,4,3,14
60,9,5,18,5,3,15
60,9,5,18,10,1,1
60,11,2,1,7,1,5
60,11,2,14,4,3,172
60,11,2,14,9,3,61
60,12,5,18,1,1,0
60,12,5,18,2,1,1
60,12,5,18,3,1,0
60,12,5,18,4,1,5
60,15,2,7,7,2,1
60,15,2,7,8,1,1
60,15,5,7,1,1,1
60,15,5,7,3,2,1
60,15,5,7,4,1,0
60,15,5,7,6,2,3
60,15,5,7,7,2,5
60,15,5,7,9,2,1
60,15,2,27,7,2,1
61,1,2,2,3,1,0
61,1,2,2,4,1,1
61,1,2,17,8,1,0
61,1,2,22,6,1,1
61,1,2,22,9,3,1
61,4,2,10,4,2,2
61,4,2,10,9,2,2
61,4,2,10,12,2,1
61,4,5,10,1,2,1
61,4,5,10,2,1,0
61,4,5,18,1,2,6
61,4,5,18,2,3,69
61,4,5,18,3,3,43
61,4,5,18,4,3,17
61,4,5,18,5,2,6
61,4,5,18,11,2,1
61,4,2,21,6,1,0
61,7,2,10,11,1,0
61,7,5,21,2,3,5
61,9,5,8,1,3,93
61,9,5,8,4,3,70
61,9,5,8,5,2,8
61,9,5,9,3,1,1
61,9,5,18,1,3,685
61,9,5,18,2,3,413
61,9,5,18,3,3,787
61,9,5,18,4,3,228
61,9,5,18,5,3,293
61,9,5,18,7,3,13
61,9,5,18,12,2,8
61,11,2,1,7,2,36
61,11,2,14,2,2,171
61,11,2,14,4,3,89
61,11,2,14,5,3,12
61,11,2,14,8,1,2
61,11,2,14,11,2,2
61,11,2,14,12,1,0
61,11,2,23,11,1,2
61,12,2,4,11,2,4
61,12,5,18,1,2,2
61,12,5,18,3,3,16
61,12,5,18,4,1,0
61,12,5,18,5,1,1
61,14,2,23,3,3,0
61,15,2,7,3,3,14
61,15,2,7,9,2,2
61,15,2,7,10,2,2
61,15,5,7,2,3,17
61,15,5,7,3,2,5
61,15,5,7,4,2,2
61,15,5,7,5,1,1
61,15,5,7,8,1,4
61,15,2,27,8,1,1
61,15,5,27,3,2,1
62,1,2,17,2,1,0
62,1,2,22,3,3,0
62,4,5,10,3,1,1
62,4,2,18,12,1,0
62,4,5,18,1,1,0
62,4,5,18,2,1,0
62,4,5,18,3,1,0
62,4,5,18,5,1,0
62,4,5,18,6,1,0
62,4,5,18,10,1,0
62,4,5,18,11,1,0
62,4,5,18,12,1,0
62,9,5,8,6,2,1
62,9,5,18,1,2,2
62,9,5,18,3,2,11
62,9,5,18,12,2,2
62,11,2,14,1,2,1
62,11,2,14,2,1,4
62,11,2,14,5,1,6
62,15,2,7,9,1,1
62,15,5,7,3,2,1
62,15,5,7,10,3,35
62,15,5,7,11,3,13
62,15,5,7,12,2,3
62,15,2,18,8,1,1
63,8,6,10,1,1,0
63,8,6,10,7,1,0
63,8,6,10,8,1,0
63,8,6,10,9,1,0
63,8,6,10,12,1,0
63,9,5,18,1,2,5
63,9,5,18,2,3,276
63,9,5,18,3,3,185
63,9,5,18,5,2,0
63,11,2,14,9,1,3
63,15,5,7,3,1,1
64,2,5,18,3,1,0
64,2,5,18,6,1,1
64,2,5,18,11,1,0
64,4,2,10,7,1,0
64,4,2,10,8,1,0
64,4,2,10,9,1,0
64,4,2,10,10,1,0
64,4,2,10,12,1,0
64,4,5,10,2,1,1
64,4,5,10,3,1,0
64,4,5,10,12,1,0
64,4,5,14,6,1,0
64,4,2,15,6,1,0
64,4,2,18,7,1,0
64,4,2,18,8,1,0
64,4,2,18,12,1,0
64,4,5,18,1,3,15
64,4,5,18,2,1,1
64,4,5,18,3,3,6
64,4,5,18,4,3,116
64,4,5,18,5,1,0
64,4,5,18,6,1,0
64,4,5,18,7,1,0
64,4,5,18,9,1,1
64,4,5,18,10,1,0
64,4,5,18,11,1,0
64,4,5,18,12,3,14
64,7,5,18,4,1,3
64,7,5,18,5,2,1
64,9,5,8,2,2,5
64,9,5,8,4,3,3
64,9,5,8,6,1,0
64,9,2,18,9,2,5
64,9,5,18,2,2,5
64,9,5,18,3,3,30
64,9,5,18,4,3,24
64,9,5,18,5,2,8
64,9,5,18,6,3,1
64,9,5,18,10,2,3
64,9,5,18,11,1,0
64,9,5,18,12,2,2
64,11,2,14,4,2,9
64,11,2,14,5,1,11
64,11,2,14,7,1,0
64,12,5,18,1,1,0
64,12,5,18,3,1,0
64,12,5,18,5,1,1
64,13,5,7,4,2,0
64,13,5,7,5,3,2
64,13,5,7,11,1,0
64,15,5,7,6,1,1
64,15,2,26,9,1,2
64,15,2,27,9,1,0
65,1,2,17,1,1,0
65,1,2,22,5,1,0
66,9,5,18,1,1,0
66,9,5,18,2,3,160
66,9,5,18,3,1,3
66,9,5,18,5,1,0
66,11,2,1,7,1,1
66,15,2,7,8,2,5
67,4,2,10,5,1,0
67,4,2,10,6,1,0
67,4,5,18,1,3,150
67,4,5,18,2,3,25
67,9,5,8,2,2,10
67,9,5,18,1,1,6
67,9,5,18,2,3,150
67,9,5,18,3,3,77
67,10,2,7,1,2,8
67,10,2,7,4,2,4
67,10,2,7,10,1,1
67,10,2,7,12,3,28
67,11,2,14,4,3,436
67,11,2,14,12,1,1
67,12,5,18,2,1,0
67,12,2,19,11,1,0
67,13,5,7,4,1,0
67,15,2,7,5,2,10
68,9,5,18,1,3,1
68,9,5,18,2,3,20
68,9,5,18,3,3,63
68,11,2,14,4,3,552
68,12,5,18,2,2,2
68,13,5,7,4,1,3
68,15,5,7,11,2,1
69,4,2,10,2,1,0
69,4,2,10,10,1,0
69,4,5,18,2,1,0
69,4,5,18,3,3,11
69,4,5,18,4,3,104
69,4,5,18,5,2,1
69,7,5,18,3,3,30
69,9,5,18,1,2,3
69,9,5,18,2,3,4
69,9,5,18,3,3,608
69,9,5,18,4,3,15
69,11,2,1,7,1,1
69,11,2,14,4,3,303
69,11,2,14,6,3,191
69,12,5,18,2,1,0
69,15,5,7,3,1,0
70,4,5,18,2,1,0
70,4,5,18,3,2,1
70,7,5,18,1,1,1
70,9,5,18,2,3,120
70,9,5,18,3,1,1
70,9,5,18,5,1,1
70,11,2,14,4,3,545
70,11,2,14,5,1,0
70,11,2,14,6,2,1
70,11,2,14,12,1,1
70,15,2,7,3,2,2
71,4,5,10,3,1,0
71,4,5,18,1,2,3
71,4,5,18,2,1,0
71,4,5,18,3,1,0
71,4,5,18,4,1,3
71,4,5,18,5,1,0
71,7,5,18,3,1,0
71,9,5,8,3,2,2
71,9,5,8,5,2,1
71,9,5,18,1,1,6
71,9,5,18,2,3,14
71,9,5,18,3,3,33
71,9,5,18,4,3,25
71,9,5,18,5,1,3
71,9,5,18,7,2,1
71,9,5,18,12,1,1
71,11,2,14,4,1,348
71,12,5,18,5,1,0
71,15,5,7,4,2,5
72,4,5,18,4,1,0
72,4,5,18,6,1,0
72,4,5,18,11,1,1
72,9,5,8,4,2,3
72,9,5,16,4,1,0
72,9,2,18,6,1,0
72,9,2,18,8,2,2
72,9,5,18,1,3,0
72,9,5,18,3,1,0
72,9,5,18,4,3,10
72,9,5,18,5,1,0
72,9,5,18,6,3,1
72,9,5,18,7,2,2
72,9,5,18,10,2,1
72,9,5,18,11,2,2
72,9,5,18,12,1,15
72,12,2,12,2,1,2
72,12,2,12,6,2,3
72,12,5,18,7,1,0
72,15,2,7,8,2,2
72,15,2,7,9,2,2
72,15,5,7,1,1,1
72,15,5,7,2,3,4
72,15,5,7,3,1,2
72,15,5,7,4,2,1
72,15,5,7,6,1,1
72,15,5,7,8,2,7
72,15,5,7,9,2,4
72,15,5,7,10,1,1
72,15,5,7,11,3,39
72,15,5,7,12,1,4
72,15,5,18,5,1,1
72,15,5,27,9,1,1
72,15,5,27,10,1,1
73,1,2,2,3,1,0
73,9,5,18,1,3,13
73,9,5,18,2,3,76
73,9,5,18,3,3,18
73,9,5,18,4,2,1
73,11,2,1,6,1,2
73,11,2,14,2,1,4
73,11,2,14,4,1,0
73,11,2,14,9,1,7
73,15,5,7,1,2,1
74,2,5,18,4,1,1
74,4,2,10,3,1,0
74,4,5,18,1,3,0
74,4,5,18,2,1,0
74,4,5,18,3,2,5
74,4,5,18,4,2,3
74,4,5,18,5,1,1
74,4,5,18,6,1,0
74,7,5,18,2,1,0
74,9,5,8,1,1,0
74,9,5,9,3,1,0
74,9,5,18,1,3,1
74,9,5,18,2,2,5
74,9,5,18,3,3,20
74,9,5,18,4,2,14
74,9,5,18,5,2,1
74,11,2,14,4,2,24
74,12,5,18,5,1,1
74,15,5,7,2,2,5
74,15,5,7,3,3,0
75,1,2,2,3,3,0
75,1,2,2,4,1,0
75,4,5,10,2,2,1
75,4,5,18,1,1,0
75,4,5,18,2,1,1
75,4,5,18,3,1,0
75,4,5,18,4,1,0
75,4,5,18,5,1,0
75,9,5,18,1,3,4
75,9,5,18,2,2,70
75,9,5,18,3,3,32
75,9,5,18,4,3,4
75,9,5,18,5,2,3
75,11,2,14,4,1,1
75,11,2,14,9,1,3
75,12,5,18,2,3,11
75,13,5,7,5,3,0
75,15,2,7,3,2,5
75,15,5,7,3,2,1
75,15,5,18,3,2,1
76,4,5,18,3,2,1
76,4,5,18,4,1,0
76,4,5,18,6,1,0
76,4,5,18,9,3,30
76,4,5,18,10,3,1
