CANTON,EVENTO,CATEGORIA DEL EVENTO,CAUSA,MES,TOTAL DE PERSONAS AFECTADAS,TOTAL DE INFRAESTRUCTURA AFECTADA
64,8,2,10,8,1,1
64,8,1,10,8,1,0
64,8,5,10,8,3,1
64,8,5,10,9,1,0
64,8,2,10,9,1,1
64,8,3,10,9,1,0
64,8,5,10,10,1,0
64,8,2,10,10,1,1
64,8,3,10,1,1,0
64,4,5,18,2,1,0
64,8,5,10,2,1,0
64,8,5,10,3,1,0
64,9,5,18,4,2,9
64,4,3,18,4,1,0
64,4,2,18,5,1,0
64,8,2,10,6,1,0
64,4,2,18,9,1,1
64,8,1,10,9,1,0
64,4,5,18,3,1,0
64,7,5,18,4,1,3
64,8,5,10,4,1,0
64,4,5,18,5,1,0
64,8,1,10,7,1,0
64,13,5,7,11,1,0
64,9,2,18,12,2,1
64,8,5,10,12,1,0
64,9,5,8,4,3,3
64,9,5,18,6,1,1
64,8,5,10,6,1,0
64,8,5,10,7,1,0
64,11,5,14,4,2,9
64,11,5,14,5,1,2
64,4,5,18,12,3,13
64,9,5,18,2,1,2
64,9,5,18,3,3,22
64,9,5,18,5,2,5
64,12,5,18,5,1,1
64,4,5,18,6,1,0
64,4,5,18,10,1,0
64,8,5,10,11,1,0
64,8,2,10,12,1,0
64,4,5,18,4,1,0
64,4,5,18,8,1,0
64,4,1,10,9,1,0
64,4,5,10,9,1,0
64,4,5,10,10,1,0
64,4,5,18,11,1,0
64,8,5,10,1,1,0
64,8,2,10,2,1,0
64,8,5,10,5,1,0
64,4,5,15,6,1,0
64,9,5,18,9,2,3
64,9,5,18,11,1,0
64,4,5,18,7,1,0
64,4,2,10,12,1,0
64,4,2,18,12,1,0
64,8,1,10,10,1,0
64,2,5,18,3,1,0
64,12,5,18,3,1,0
64,4,5,10,7,1,0
64,15,5,26,9,1,2
64,9,5,18,10,2,3
64,2,5,18,11,1,0
64,4,1,18,12,1,0
64,2,5,18,6,1,1
65,1,5,22,5,1,0
65,8,5,10,6,1,0
65,8,5,10,11,1,0
65,1,5,17,1,1,0
66,9,5,18,2,3,160
66,8,5,10,10,2,0
66,8,5,10,6,1,0
66,8,5,10,9,1,0
66,9,5,18,5,1,0
66,8,5,10,11,1,0
66,15,5,7,8,2,5
66,8,5,10,7,1,0
66,8,5,10,8,1,0
66,8,5,10,12,1,0
66,9,5,18,3,1,1
66,8,5,10,1,1,0
66,8,2,10,9,1,0
66,9,2,18,3,1,2
66,9,5,18,1,1,0
66,11,5,1,7,1,1
67,13,5,7,4,1,0
67,9,5,18,3,3,60
67,10,5,7,1,2,8
67,4,5,18,2,3,25
67,10,5,7,4,2,4
67,10,5,7,10,1,1
67,4,5,18,1,3,150
67,4,5,10,5,1,0
67,11,5,14,4,3,436
67,8,5,10,10,1,0
67,12,5,19,11,1,0
67,8,5,10,12,1,0
67,8,5,10,8,1,0
67,9,5,8,2,2,10
67,4,5,10,6,1,0
67,10,5,7,12,3,21
67,9,1,18,3,3,17
67,9,5,18,2,3,81
67,4,2,18,2,1,0
67,12,5,18,2,1,0
68,13,5,7,4,1,3
68,9,5,18,2,3,15
68,12,2,18,2,2,2
68,8,5,10,8,1,0
68,8,5,10,9,1,0
68,8,5,10,12,1,0
68,15,5,7,11,2,1
68,11,5,14,4,3,552
68,9,5,18,1,3,1
68,8,5,10,10,1,0
68,8,5,10,11,1,0
68,8,5,10,1,1,0
68,9,5,18,3,3,63
69,9,2,18,2,2,2
69,9,5,18,2,3,2
69,8,5,10,10,1,0
69,8,5,10,11,1,0
69,9,5,18,1,2,3
69,4,5,18,3,3,9
69,9,2,18,3,1,1
69,4,5,18,4,3,5
69,4,5,18,5,2,1
69,4,5,10,2,1,0
69,15,5,7,3,1,0
69,11,5,14,4,3,303
69,8,2,10,8,1,0
69,8,5,10,9,1,0
69,11,5,14,6,3,191
69,12,5,18,2,1,0
69,4,5,18,2,1,0
69,9,5,18,3,3,607
69,7,5,18,3,3,30
69,4,2,18,4,3,99
69,9,5,18,4,2,2
69,8,5,10,8,1,0
69,8,2,10,9,1,0
69,8,2,10,11,1,0
69,4,2,18,2,1,0
69,12,2,18,2,1,0
69,4,5,10,10,1,0
69,11,5,1,7,1,1
70,9,5,18,2,3,120
70,9,5,18,3,1,1
70,11,5,14,5,1,0
70,4,5,18,3,2,1
70,4,5,18,2,1,0
70,11,5,14,4,3,545
70,8,5,10,11,1,0
70,4,2,18,2,1,0
70,11,1,14,6,2,1
70,11,5,14,12,1,1
70,8,5,10,12,1,0
70,8,5,10,10,1,0
70,7,5,18,1,1,1
70,15,5,7,3,2,2
71,9,5,18,3,3,26
71,9,5,18,1,1,6
71,4,5,18,1,2,3
71,9,5,18,2,3,12
71,4,5,10,3,1,0
71,8,5,10,9,1,0
71,8,2,10,12,1,0
71,8,5,10,12,1,0
71,4,5,18,4,1,3
71,9,5,18,4,3,17
71,8,5,10,10,1,0
71,9,5,18,12,1,1
71,4,5,18,3,1,0
71,9,5,8,5,2,1
71,4,5,18,5,1,0
71,9,1,8,3,2,2
71,9,5,18,5,1,1
71,7,5,18,3,1,0
71,11,5,14,4,1,348
71,12,5,18,5,1,0
71,4,5,18,2,1,0
72,9,5,8,4,2,3
72,15,5,7,2,3,4
72,9,5,18,4,3,10
72,8,5,10,9,1,0
72,15,5,7,9,2,6
72,9,5,18,10,2,1
72,9,5,18,11,2,2
72,4,5,18,11,1,1
72,15,5,7,4,2,1
72,15,2,7,11,3,35
72,15,5,7,11,2,4
72,15,5,7,8,2,9
72,9,5,18,12,1,15
72,15,5,7,3,1,2
72,9,5,18,8,2,2
72,9,5,18,7,2,2
72,9,5,18,1,3,0
72,15,5,7,1,1,1
72,4,5,18,6,1,0
72,9,5,18,6,3,1
72,4,5,18,4,1,0
72,15,5,7,10,1,1
72,15,5,7,12,1,4
72,12,5,12,2,1,2
72,15,5,7,6,1,1
72,12,5,18,7,1,0
72,9,5,18,3,1,0
72,9,2,16,4,1,0
72,15,5,18,5,1,1
72,9,5,18,5,1,0
72,12,5,12,6,2,3
72,15,2,27,10,1,1
73,9,5,18,2,3,70
73,9,5,18,1,3,12
73,8,5,10,11,1,0
73,9,5,18,3,3,16
73,8,5,10,4,1,0
73,8,5,10,9,1,0
73,8,5,10,3,1,0
73,15,5,7,1,2,1
73,9,2,18,1,1,1
73,9,5,18,4,2,1
73,11,5,14,4,1,0
73,8,5,10,7,1,0
73,8,5,10,8,1,0
73,8,5,10,12,1,0
73,11,5,14,9,1,7
73,8,5,10,1,1,0
73,8,5,10,5,1,0
73,11,5,14,2,1,4
73,8,5,10,10,1,0
73,1,5,2,3,1,0
73,11,5,1,6,1,2
74,4,5,18,6,1,0
74,9,5,8,1,1,0
74,9,5,18,4,2,14
74,8,5,10,11,1,0
74,4,5,18,1,3,0
74,4,5,18,3,2,5
74,9,5,18,5,2,1
74,8,5,10,9,1,0
74,9,5,18,3,3,20
74,8,5,10,8,1,0
74,8,2,10,9,1,0
74,8,5,10,10,1,0
74,4,5,18,5,1,1
74,8,5,10,7,1,0
74,4,1,18,2,1,0
74,4,5,18,4,2,2
74,4,5,10,3,1,0
74,4,1,18,4,1,1
74,11,5,14,4,2,24
74,15,5,7,2,2,5
74,4,5,18,2,1,0
74,2,5,18,4,1,1
74,9,5,18,2,2,5
74,15,5,7,3,3,0
74,9,5,18,1,3,1
74,7,5,18,2,1,0
74,9,5,9,3,1,0
74,12,5,18,5,1,1
75,9,5,18,3,3,32
75,9,5,18,4,3,2
75,9,5,18,5,2,3
75,4,5,18,5,1,0
75,13,5,7,5,3,0
75,9,2,18,3,1,0
75,9,5,18,2,2,54
75,15,5,7,3,2,6
75,8,5,10,9,1,0
75,8,5,10,10,1,0
75,8,5,10,11,1,0
75,8,5,10,12,1,0
75,4,5,18,2,1,1
75,4,5,18,1,1,0
75,9,2,18,1,3,4
75,12,5,18,2,3,11
75,11,5,14,4,1,1
75,8,2,10,11,1,0
75,4,5,18,3,1,0
75,4,5,18,4,1,0
75,8,5,10,8,1,0
75,11,5,14,9,1,3
75,8,5,10,7,1,0
75,15,5,18,3,2,1
75,4,2,18,3,1,0
75,9,2,18,4,1,1
75,1,5,2,3,3,0
75,1,5,2,4,1,0
75,8,1,10,9,1,0
76,15,5,7,11,3,31
76,15,5,7,2,2,2
76,15,5,7,3,2,4
76,7,5,18,3,2,1
76,9,5,8,4,1,0
76,9,5,18,4,3,16
76,9,5,18,6,3,15
76,9,5,8,7,3,0
76,15,5,7,8,3,145
76,12,5,18,9,1,1
76,4,5,18,9,3,30
76,15,5,7,9,3,287
76,9,5,18,9,3,6
76,4,5,18,10,3,1
76,15,5,7,10,3,217
76,9,5,18,10,3,4
76,15,5,7,12,3,60
76,12,5,10,2,1,0
76,9,5,18,2,1,1
76,15,5,7,4,2,2
76,15,5,7,5,3,15
76,9,5,18,5,3,56
76,9,5,18,7,3,51
76,9,1,18,7,1,0
76,8,5,10,9,1,0
76,9,5,18,3,1,6
76,15,2,7,9,2,1
76,15,2,7,11,2,2
76,9,5,8,6,3,26
76,15,5,7,7,2,3
76,4,5,18,3,2,1
76,4,5,18,11,2,2
76,9,5,18,11,2,2
76,8,5,10,10,3,0
76,7,5,10,11,1,0
76,9,5,18,12,2,28
76,7,5,18,12,1,0
76,7,5,10,12,1,0
76,15,5,7,1,2,5
76,7,5,18,4,1,0
76,12,5,18,4,1,2
76,4,5,18,6,1,0
76,12,5,18,11,1,0
76,4,5,18,4,1,0
76,12,5,18,10,1,1
76,15,2,7,12,2,2
76,12,5,18,5,1,0
76,15,5,7,6,2,2
76,9,5,18,1,1,0
76,12,5,18,12,1,1
76,15,5,27,10,2,11
77,9,5,18,3,3,26
77,9,5,18,2,2,8
77,4,5,18,2,1,0
77,9,2,18,3,1,0
77,7,5,18,3,1,0
77,9,5,18,4,2,6
77,4,5,18,3,1,0
77,4,5,18,4,2,1
77,8,5,10,11,1,1
77,8,5,10,8,1,0
77,12,5,18,4,1,0
77,9,5,8,3,2,0
77,8,5,10,12,1,0
77,12,5,18,2,1,0
77,8,5,10,9,1,0
77,8,1,10,9,1,0
77,8,5,10,10,1,0
77,6,5,7,5,3,0
77,12,5,18,3,1,0
77,9,5,9,3,1,0
78,9,5,18,3,2,3
78,4,5,18,3,1,0
78,9,5,18,4,2,8
78,1,5,22,7,1,0
78,9,5,8,1,3,8
78,11,5,14,4,2,3
78,8,5,10,11,1,0
78,8,5,10,10,1,0
78,12,5,18,3,1,1
78,12,5,18,4,1,2
79,11,5,14,6,1,0
79,4,5,10,8,1,1
79,4,5,18,4,3,37
79,15,5,7,6,1,2
79,8,5,10,6,1,0
79,15,5,7,7,2,1
79,8,5,10,7,1,0
79,8,5,10,8,1,0
79,8,5,10,9,1,0
79,8,1,10,9,1,0
79,8,2,10,9,1,0
79,8,5,10,10,1,0
79,9,5,18,11,1,9
79,4,5,18,11,1,0
79,8,5,10,1,1,0
79,9,5,18,1,3,15
79,6,5,7,4,1,0
79,5,5,7,10,1,1
79,15,5,7,11,2,2
79,8,5,10,11,1,0
79,8,5,10,12,1,0
79,4,5,18,2,1,0
79,7,5,18,3,1,0
79,8,2,10,10,1,0
79,9,5,18,10,3,77
79,4,5,18,12,1,0
79,9,5,18,12,2,3
79,7,5,15,1,1,0
79,8,5,10,3,1,0
79,8,2,10,8,1,0
79,1,5,22,8,3,0
79,1,2,22,8,3,0
79,1,5,22,9,3,0
79,4,5,18,1,1,0
79,11,5,14,5,2,5
79,1,5,22,5,1,0
79,4,5,10,11,1,0
79,1,5,22,1,1,0
79,12,5,10,3,1,0
79,1,5,22,4,2,0
79,4,5,10,6,2,0
79,8,2,10,12,1,0
79,4,5,15,3,1,0
79,8,2,10,7,1,0
79,9,5,18,3,3,20
79,9,5,18,4,2,6
79,12,5,18,4,2,1
79,4,5,8,10,1,0
79,2,1,18,12,1,0
79,8,2,10,1,1,0
79,8,1,10,8,1,0
79,6,2,7,1,1,0
79,2,2,18,2,1,0
79,9,2,18,4,1,1
79,12,5,8,4,1,0
79,13,5,7,11,1,0
79,2,5,8,11,2,2
79,8,2,10,3,1,0
79,8,2,10,5,1,0
79,8,2,10,6,1,0
79,8,5,10,2,1,0
79,8,5,10,4,1,0
79,2,5,18,5,2,4
79,4,5,18,5,2,1
79,5,5,7,5,3,0
79,9,5,18,5,2,6
79,2,5,18,10,2,2
79,7,5,10,11,1,0
79,9,2,18,11,2,1
79,4,5,18,3,1,0
79,2,5,18,3,1,1
79,12,5,18,3,1,0
79,9,5,9,3,1,1
79,1,5,17,10,3,0
79,2,5,18,11,1,0
79,5,5,7,12,3,0
79,8,1,10,12,1,0
80,9,5,18,3,1,0
80,4,5,18,5,3,21
80,4,5,18,12,1,1
80,4,5,18,1,3,25
80,4,5,18,2,1,0
80,9,5,8,4,2,10
80,4,5,18,7,1,0
80,4,2,18,10,1,0
80,4,5,18,10,1,1
80,4,5,18,11,3,34
80,4,2,18,3,1,0
80,4,2,18,4,1,0
80,4,5,18,8,1,0
80,4,5,10,10,1,0
80,4,2,18,2,1,0
80,4,5,18,3,1,0
80,4,5,10,3,1,0
80,4,1,18,3,1,0
80,4,5,18,4,1,0
80,4,2,18,5,2,1
80,4,1,18,5,1,0
80,4,2,18,6,1,0
80,4,5,18,6,1,1
80,4,2,18,8,1,0
80,15,2,7,8,1,6
80,4,2,18,9,1,0
80,4,2,10,12,1,0
80,4,2,18,12,1,0
80,4,2,18,1,1,0
80,4,5,18,9,1,0
80,9,5,18,10,1,1
80,2,2,18,4,1,0
80,2,5,18,4,1,0
80,2,5,18,5,1,0
80,4,5,10,11,1,0
80,4,2,18,11,2,2
80,2,5,18,12,2,8
80,9,5,18,11,1,1
80,9,5,18,5,1,0
80,2,1,18,5,1,0
81,9,5,8,4,2,3
81,4,5,18,6,1,0
81,15,1,7,10,1,2
81,4,2,18,4,1,0
81,4,2,18,5,1,0
81,15,2,7,11,2,8
81,11,5,14,3,1,1
81,12,2,18,6,1,0
81,4,1,18,11,1,0
81,15,5,7,10,1,2
82,4,5,18,5,2,8
82,11,2,14,5,1,0
82,8,2,10,8,1,0
82,8,5,10,8,1,0
82,8,2,10,10,1,0
82,4,2,18,5,2,3
82,4,1,18,2,3,18
82,9,2,18,2,2,27
82,4,2,18,2,3,16
82,8,2,10,2,1,0
82,4,5,18,2,3,46
82,9,5,18,2,3,21
82,8,5,10,3,1,0
82,9,5,18,3,3,23
82,9,2,18,3,3,19
82,4,2,18,3,3,39
82,4,2,18,4,2,8
82,8,1,10,10,1,1
82,4,5,18,11,3,1
82,4,2,18,12,2,1
82,9,2,18,12,2,3
82,4,2,10,1,2,1
82,9,2,18,1,2,5
82,4,5,18,1,1,0
82,4,2,18,1,3,1
82,4,5,10,2,2,1
82,13,5,7,2,1,0
82,4,5,18,3,3,16
82,4,1,18,1,2,1
82,13,5,7,4,2,1
82,9,5,18,4,2,5
82,4,5,10,5,2,8
82,4,5,10,6,3,10
82,4,5,18,6,2,1
82,4,2,10,6,2,2
82,4,2,18,6,3,15
82,9,2,18,6,2,5
82,8,1,10,9,1,0
82,8,2,10,9,1,0
82,9,2,18,11,2,1
82,9,5,18,1,1,0
82,8,5,10,4,1,0
82,8,2,10,4,1,0
82,8,1,10,4,1,0
82,4,1,18,6,1,0
82,8,5,10,9,1,0
82,8,5,10,10,1,0
82,8,5,10,11,1,0
82,8,2,10,12,1,0
82,4,1,18,12,1,0
82,9,5,8,3,1,1
82,12,2,18,3,2,4
82,8,5,10,5,1,0
82,9,2,8,5,2,6
82,8,2,10,5,1,0
82,12,2,18,6,2,1
82,8,2,10,7,1,0
82,4,2,18,10,1,0
82,9,1,18,10,2,5
82,8,2,10,11,1,0
82,7,2,18,2,1,0
82,4,2,10,2,2,1
82,4,1,18,4,2,2
82,4,1,18,3,2,5
82,9,1,18,3,1,0
82,12,1,18,3,1,1
82,4,5,18,4,2,3
82,2,5,18,4,1,2
82,8,5,10,6,1,0
82,4,2,18,7,1,0
82,8,6,10,10,1,0
82,8,6,10,11,1,0
82,8,6,10,12,1,0
82,4,6,18,1,3,4
82,4,6,18,2,2,2
82,11,6,14,2,1,1
82,4,6,18,3,1,0
82,4,6,18,4,2,3
82,8,6,10,7,1,0
82,8,6,10,8,1,0
82,8,6,10,9,1,0
82,9,6,18,2,1,1
83,4,5,18,1,1,3
83,9,5,18,1,1,1
83,4,5,18,2,2,4
83,4,5,15,2,1,0
83,4,5,18,3,2,3
83,4,5,15,3,1,0
83,4,5,15,4,1,0
83,4,5,18,4,1,0
83,4,5,18,10,1,0
83,11,5,14,10,2,11
83,11,2,14,10,2,1
83,4,5,18,12,1,0
83,4,2,18,1,1,0
83,4,2,18,2,1,0
83,2,5,18,3,1,0
83,9,5,18,3,2,10
83,12,5,18,3,1,0
83,4,1,18,3,2,2
83,4,2,18,3,1,0
83,9,2,18,3,2,0
83,9,5,18,4,2,3
83,9,5,18,6,2,3
83,8,5,10,8,1,0
83,9,5,18,8,1,1
83,9,5,18,9,2,1
83,9,5,18,12,2,6
83,4,1,18,1,1,0
83,2,5,18,4,1,0
83,4,2,18,5,1,0
83,4,5,18,5,1,1
83,8,1,10,9,1,0
83,4,1,18,9,1,0
83,1,2,17,11,1,0
83,1,5,17,11,1,0
83,9,1,18,12,1,0
84,4,5,18,4,1,0
84,4,5,18,1,3,9
84,4,5,18,3,1,0
84,4,5,18,6,2,1
84,8,5,10,7,2,0
84,9,5,18,7,3,0
84,4,1,10,3,1,0
84,4,5,10,3,1,0
84,8,5,10,9,1,0
84,4,5,10,12,1,1
84,9,5,18,3,2,3
84,4,2,18,3,2,1
84,4,5,18,5,1,0
84,4,5,18,2,1,0
84,4,5,18,10,1,0
84,4,5,10,10,1,0
84,7,5,18,12,1,1
84,4,2,18,6,1,0
84,15,5,7,9,3,12
84,9,5,18,12,3,4
84,4,5,18,12,1,0
84,9,5,18,1,2,2
84,12,5,18,1,1,1
84,4,2,18,4,1,0
84,4,2,10,6,1,0
84,4,5,10,7,1,0
84,4,2,18,12,1,0
84,4,2,18,1,1,0
84,4,5,18,7,1,0
84,4,5,18,9,1,0
84,4,5,18,11,1,0
84,12,5,18,12,1,0
84,12,5,18,2,1,0
84,12,5,18,4,1,0
84,15,5,7,11,2,2
84,4,5,10,1,1,0
84,2,5,18,5,1,0
84,15,5,7,8,2,1
84,15,5,7,10,2,4
84,4,2,18,11,1,0
84,9,5,18,5,1,1
84,9,5,18,6,3,5
84,9,5,18,4,2,0
84,4,5,10,8,1,0
84,9,5,18,9,2,1
84,9,5,9,7,2,4
84,4,5,10,9,1,0
84,15,5,27,10,2,2
84,4,2,10,10,1,0
84,12,5,10,11,1,0
85,9,5,18,4,3,1
85,8,5,10,7,1,0
85,9,5,18,2,3,98
85,8,5,10,8,1,0
85,9,5,18,1,2,3
85,8,5,10,12,2,0
85,8,1,10,4,2,0
85,8,5,10,5,2,0
85,9,5,18,3,3,4288
85,9,5,8,3,3,503
85,9,1,18,4,2,1
85,8,5,10,4,1,0
85,8,1,10,10,1,0
85,8,5,10,10,1,0
85,8,1,10,11,1,0
85,8,5,10,11,1,0
85,8,2,10,9,1,0
85,8,5,10,1,1,0
85,8,5,10,6,1,0
85,8,5,10,9,1,0
85,8,2,10,10,1,0
85,8,1,10,12,1,0
85,9,1,18,2,3,44
85,9,1,18,3,1,9
85,1,5,22,6,1,0
85,1,5,22,9,3,0
85,1,5,2,3,3,0
85,1,5,2,4,3,0
85,1,1,17,11,1,0
86,9,5,18,12,1,1
86,4,5,18,1,3,3
86,4,5,18,4,2,2
86,4,5,18,11,1,0
86,8,5,10,11,1,0
86,4,5,10,2,1,1
86,15,5,7,7,2,2
86,8,5,10,8,1,1
86,8,5,10,10,1,0
86,9,5,18,5,3,63
86,8,5,10,6,1,0
86,8,5,10,7,1,1
86,15,5,7,8,2,8
86,8,5,10,9,1,0
86,8,2,10,7,1,0
86,8,2,10,8,1,0
86,8,1,10,9,1,0
86,8,2,10,9,1,0
86,7,5,18,10,2,1
86,4,2,18,5,1,0
86,4,5,18,2,3,0
86,4,5,18,5,1,0
86,9,5,18,6,2,2
86,4,5,18,10,1,0
86,9,5,18,11,3,13
86,8,5,10,5,1,0
86,4,1,18,3,1,0
86,15,5,7,5,1,1
86,8,5,10,3,1,0
86,4,5,18,3,1,0
86,11,5,1,7,1,1
86,8,5,10,12,1,0
86,4,5,18,12,1,0
86,4,5,10,12,1,0
87,9,5,18,3,3,0
87,4,5,18,3,3,36
87,11,5,14,8,1,1
87,9,5,18,2,3,307
87,9,5,18,1,3,183
87,4,5,18,1,2,1
87,9,2,18,3,3,31
87,12,5,18,5,1,1
87,8,1,10,12,1,0
87,9,5,18,4,2,2
87,11,2,14,4,1,1
87,15,1,7,3,2,4
87,8,5,10,11,1,0
87,8,1,10,11,1,0
87,8,5,10,12,1,0
87,4,2,18,2,1,0
87,1,5,17,2,1,0
88,1,5,22,11,1,0
88,1,5,22,5,3,0
88,1,1,22,8,3,0
88,4,5,18,7,1,0
88,4,5,18,12,1,0
88,4,5,18,6,1,0
88,8,5,10,9,1,0
88,4,5,10,3,1,0
88,4,5,10,5,1,0
88,6,5,7,9,2,0
88,1,5,22,2,1,0
88,4,5,18,3,1,0
88,4,5,18,4,1,0
88,4,5,10,6,1,0
88,9,5,18,3,2,12
88,8,5,10,11,1,0
88,2,5,18,11,1,2
88,8,5,10,2,1,0
88,8,5,10,4,1,0
88,8,5,10,8,1,0
88,8,5,10,10,1,0
88,2,5,18,1,2,8
88,4,5,8,1,2,1
88,4,5,10,1,1,0
88,8,5,10,1,1,1
88,6,5,7,1,3,0
88,6,5,7,8,3,0
89,9,5,8,4,3,10
89,9,5,18,1,3,42
89,9,2,18,1,1,500
89,9,5,18,2,3,339
89,9,5,18,3,3,569
89,8,2,10,1,1,0
89,4,5,18,2,1,0
89,9,5,8,2,3,6
89,4,5,18,4,1,0
89,11,5,14,4,2,9
89,9,5,8,1,1,0
89,12,5,8,3,1,1
89,12,5,18,4,1,0
89,11,5,14,9,1,1
89,8,5,10,12,1,0
89,4,5,18,3,1,0
89,12,5,18,3,1,0
89,9,5,18,4,2,4
89,1,5,22,9,3,0
89,1,5,2,3,1,0
89,1,5,2,4,1,0
89,12,5,18,1,1,1
89,9,5,16,2,3,2
89,1,5,17,11,1,0
89,9,5,18,12,1,0
90,9,5,18,2,2,4
90,9,1,18,3,2,1
90,9,5,18,3,3,132
90,8,5,10,10,1,0
90,8,5,10,11,1,0
90,15,1,7,10,1,1
90,7,5,18,2,1,0
90,9,2,18,2,3,83
90,4,2,23,4,3,170
90,11,5,14,4,3,700
90,15,5,7,8,2,1
90,11,5,14,6,3,360
90,12,5,18,1,1,0
90,12,2,10,1,1,0
90,9,2,18,4,1,0
90,9,2,18,5,2,6
90,11,2,14,12,1,1
90,8,1,10,8,1,0
90,8,5,10,1,1,0
90,8,5,10,12,1,0
90,8,5,10,7,1,0
91,4,2,18,11,3,4
91,4,2,18,7,2,0
91,9,5,18,12,3,26
91,4,2,10,7,2,2
91,8,2,10,8,1,0
91,8,2,10,9,1,0
91,9,5,18,5,2,1
91,8,2,10,10,1,0
91,9,2,18,3,1,3
91,8,5,10,1,1,0
91,8,5,10,7,1,0
91,8,5,10,8,1,0
91,8,5,10,11,1,0
91,4,2,18,1,1,0
91,4,5,18,1,1,0
91,8,2,10,2,1,0
91,4,2,18,2,1,0
91,4,2,18,4,2,4
91,9,2,8,9,2,5
91,8,2,10,12,1,0
91,8,5,10,10,1,0
91,4,2,18,6,1,1
91,2,5,18,12,3,24
91,8,5,10,3,1,0
91,8,5,10,4,1,0
91,13,2,7,4,2,0
91,8,2,10,4,1,0
91,8,2,10,5,1,0
91,8,5,10,5,1,0
91,9,5,18,3,3,39
91,8,5,10,9,1,0
91,11,5,1,7,3,575
91,4,5,18,8,1,1
91,6,5,6,8,1,0
91,4,5,18,10,2,1
91,2,5,18,10,2,2
92,11,5,14,10,1,0
92,11,5,14,4,1,0
92,12,5,18,4,3,1
92,9,5,18,4,2,1
92,9,5,18,12,1,0
92,15,5,7,12,2,3
92,8,1,10,9,1,0
92,15,1,7,10,1,1
92,8,5,10,12,1,0
92,4,5,18,7,1,0
92,15,5,7,10,3,8
92,4,2,18,12,1,0
92,4,5,18,3,1,0
92,4,5,18,4,1,0
92,4,5,18,5,1,0
92,4,2,18,5,1,4
92,4,5,18,6,1,0
92,4,2,18,6,1,0
92,4,5,18,8,1,0
92,4,5,18,9,1,0
92,4,5,18,10,1,0
92,4,5,18,1,1,0
92,4,5,18,2,1,0
92,4,1,18,4,1,0
92,4,2,18,7,1,0
92,9,5,18,7,2,0
92,4,5,10,10,1,0
92,4,2,18,3,1,0
92,4,2,18,4,1,0
92,4,2,18,9,1,0
92,15,5,7,11,2,1
92,4,5,18,12,1,0
92,9,1,18,4,2,5
92,9,2,18,4,3,7
92,12,5,18,6,1,0
92,4,5,18,11,1,0
92,8,5,10,9,1,0
92,11,5,14,2,2,5
92,15,2,7,4,2,23
92,9,5,18,1,1,0
92,4,2,18,2,1,0
92,1,2,22,4,2,0
92,15,1,7,4,1,2
92,9,1,18,5,2,2
92,4,2,18,8,1,0
92,12,2,18,4,1,6
92,9,2,18,5,3,34
92,9,2,18,9,1,0
92,8,2,10,11,1,0
92,9,2,18,11,2,4
92,4,2,18,11,1,0
92,1,2,17,1,1,0
92,4,1,18,5,1,0
92,9,2,18,7,1,0
92,9,2,18,6,1,0
92,9,2,18,10,1,0
93,9,2,18,3,3,108
93,11,1,14,9,1,0
93,13,2,7,3,2,3
93,10,2,7,5,3,260
93,9,2,18,11,3,50
93,9,2,18,1,3,11
93,9,2,18,2,3,20
93,7,2,18,1,1,0
93,4,2,18,1,1,0
93,7,2,18,4,2,2
93,9,2,18,4,2,2
93,4,2,18,6,1,1
93,12,2,18,1,2,2
93,10,1,7,2,3,22
93,4,2,18,4,1,0
93,11,2,14,4,3,1198
93,10,2,7,12,3,27
93,4,2,18,5,1,0
93,12,1,18,6,1,0
93,4,2,18,2,1,0
93,4,2,18,3,1,0
93,9,1,18,1,1,0
93,11,2,24,3,1,1
93,11,1,24,3,1,1
93,8,2,10,12,1,0
94,4,1,10,9,2,22
94,8,2,10,10,1,0
94,8,2,10,8,1,0
94,8,2,10,6,1,0
94,8,2,10,9,1,0
94,8,2,10,11,1,0
94,8,2,10,1,1,0
94,4,2,18,3,3,50
94,8,1,10,10,1,0
94,8,1,10,9,1,0
94,8,2,10,2,1,0
94,8,1,10,8,1,0
94,8,2,10,12,1,0
94,8,2,10,7,1,0
94,9,2,18,3,2,0
94,9,2,18,4,2,0
95,4,2,18,3,2,2
95,9,2,18,4,2,3
95,4,2,18,7,1,0
95,9,2,18,1,3,13
95,4,2,18,5,1,0
95,9,2,10,12,3,16
95,9,2,18,12,3,15
95,4,2,18,10,1,0
95,9,2,18,2,2,2
95,11,2,14,5,1,1
95,8,2,10,8,1,0
95,9,2,18,5,3,5
95,7,1,18,5,1,0
95,12,2,18,11,1,1
95,11,2,23,11,1,0
95,4,2,18,6,1,1
96,9,2,18,4,1,0
96,8,2,10,12,1,1
96,9,2,18,1,1,30
96,9,2,18,2,3,1
96,9,2,18,3,3,274
96,8,2,10,8,1,0
96,8,2,10,11,1,0
96,9,2,8,3,3,22
96,15,2,7,1,2,6
96,8,2,10,6,1,0
96,8,2,10,9,1,0
97,12,2,18,4,1,1
97,9,2,18,3,2,6
97,8,2,21,9,3,0
97,9,2,18,2,3,200
97,8,2,10,1,1,0
97,12,2,18,2,1,1
97,12,2,18,3,1,0
98,8,2,10,12,1,0
98,9,2,18,2,2,3
98,9,2,18,3,1,0
98,9,2,18,1,2,4
98,8,2,10,9,1,0
98,12,5,18,3,1,1
98,15,5,18,3,1,1
